Genes,F:\massdata\20240930TPP\m\20240930_tpp_m_01.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_02.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_03.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_04.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_05.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_06.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_07.raw,F:\massdata\20240930TPP\m\20240930_tpp_m_08.raw,
PPIA,925000000,860000000,1010000000,1050000000,787000000,429000000,180000000,144000000
PPIB,548000000,526000000,499000000,452000000,263000000,164000000,97700000,79300000
PPIC,14400000,13100000,10600000,10700000,5350000,3470000,1870000,1640000
PPID,12400000,11500000,9640000,7940000,5070000,3350000,1400000,1330000
PPIE,8750000,7930000,5280000,5180000,6280000,8520000,5540000,4330000
PPIF,62400000,49800000,37500000,38600000,42400000,22300000,12700000,21400000
PPIG,4080000,3380000,4100000,3670000,2620000,2150000,1740000,1830000
PPIH,22400000,19500000,16900000,13500000,8260000,4530000,2380000,1810000
PPIL1,26800000,24600000,21400000,16600000,11600000,8160000,4900000,3210000
PPIL3,9430000,7890000,7930000,6700000,4050000,2370000,1200000,969826
PPIL4,3140000,2720000,3030000,2810000,2040000,1430000,1240000,955561
PPIP5K2,5360000,4190000,2710000,2520000,1650000,1010000,928064,1700000
PPL,29100000,28300000,23700000,22900000,21000000,22600000,22300000,27800000
PPM1A,5280000,5030000,4950000,4230000,2340000,1800000,718274,553516
PPM1B,11400000,11000000,10500000,8370000,5890000,3580000,1510000,1140000
PPM1G,62300000,64600000,41400000,35500000,33800000,28700000,22600000,31100000
PPME1,16600000,14500000,13300000,11900000,9740000,4950000,2760000,2220000
PPOX,7390000,6970000,6370000,4380000,4180000,1620000,1010000,683073
PPP1CA,107000000,102000000,75500000,75600000,63000000,47500000,24900000,16400000
PPP1CB,42600000,39100000,29500000,25300000,23100000,18900000,9580000,6710000
PPP1CC,17900000,19800000,18700000,17800000,13400000,9600000,3880000,2470000
PPP1R10,6260000,5680000,4580000,4020000,5390000,5470000,4300000,3360000
PPP1R11,3010000,3640000,2520000,3360000,3130000,4820000,3640000,5710000
PPP1R12A,22400000,22700000,15100000,16000000,17200000,19400000,19100000,25600000
PPP1R12C,2580000,2130000,2080000,1830000,1740000,1630000,1540000,1920000
PPP1R13L,11300000,11000000,8820000,9280000,9830000,8800000,5940000,7680000
PPP1R14B,3160000,3420000,2190000,3250000,3470000,5220000,5190000,8510000
PPP1R18,1680000,2800000,1540000,1210000,1700000,2180000,1990000,2240000
PPP1R2,15000000,16500000,9590000,14600000,18300000,27700000,42800000,46600000
PPP1R37,2240000,1920000,1300000,1330000,787869,679499,627569,579355
PPP1R7,20600000,21200000,19900000,19200000,18100000,16200000,8750000,5850000
PPP1R8,21200000,19800000,19600000,17700000,15900000,8880000,2980000,2970000
PPP1R9B,1790000,1680000,1320000,1530000,1280000,1150000,1170000,1280000
PPP2CA,71600000,63400000,54800000,45400000,37300000,36200000,27200000,16200000
PPP2R1A,90500000,78800000,52500000,48200000,32300000,21700000,10700000,9430000
PPP2R2A,10100000,10300000,9100000,8580000,8470000,7680000,2970000,1470000
PPP2R5A,8400000,8780000,6940000,7180000,5140000,3420000,1510000,1110000
PPP2R5D,16600000,13200000,7250000,7170000,3770000,2030000,1110000,1140000
PPP3CA,48000000,42900000,35400000,33200000,37800000,34100000,38200000,36100000
PPP3CB,2050000,2330000,2060000,2270000,2430000,2680000,2100000,2100000
PPP3R1,15800000,16900000,13600000,10800000,22200000,26200000,28100000,39100000
PPP4C,9200000,9980000,9020000,8960000,9590000,12400000,11100000,12600000
PPP4R1,4710000,4510000,3480000,2700000,1820000,1080000,755806,611408
PPP4R2,5460000,5410000,4760000,4690000,5270000,5010000,3760000,4000000
PPP4R3A,8060000,7410000,5960000,6170000,6790000,5240000,2880000,3120000
PPP4R3B,5320000,4220000,2490000,2080000,2580000,1270000,1750000,2040000
PPP5C,53100000,54900000,47900000,43500000,47700000,46000000,29100000,20600000
PPP6C,10100000,8830000,6640000,6700000,8400000,10400000,12800000,15000000
PPP6R1,2250000,1490000,614900,666770,960445,1020000,968394,3020000
PPP6R2,3200000,1500000,1310000,1260000,1700000,1290000,1530000,1270000
PPP6R3,19900000,17600000,12300000,12400000,10800000,8590000,6970000,6580000
PPT1,35400000,34900000,27400000,19900000,11200000,9080000,4760000,4740000
PPT2,1400000,1530000,1230000,725998,714596,540944,441184,310716
PPWD1,4730000,4360000,4580000,4160000,2370000,1140000,624361,660368
PQBP1,35500000,22700000,19600000,18100000,25000000,26400000,33900000,41400000
PRAF2,2030000,1610000,1180000,1560000,1190000,1380000,752548,603483
PRAP1,552832,848984,703387,692222,767959,591951,1340000,1550000
PRC1,2620000,2250000,1200000,994985,955383,2130000,3140000,5590000
PRCC,4580000,4010000,3830000,4140000,4250000,4920000,4490000,5430000
PRDM10,2350000,1710000,1330000,1380000,1130000,1030000,933573,985223
PRDM2,1380000,600132,408258,460960,456564,735575,867014,884419
PRDX1,1010000000,953000000,1020000000,1000000000,753000000,711000000,464000000,423000000
PRDX2,159000000,167000000,146000000,154000000,162000000,171000000,156000000,143000000
PRDX3,464000000,394000000,137000000,116000000,130000000,106000000,84300000,85500000
PRDX4,72300000,70000000,96800000,84700000,93600000,73900000,101000000,126000000
PRDX5,234000000,230000000,319000000,277000000,247000000,230000000,204000000,122000000
PRDX6,120000000,127000000,104000000,113000000,114000000,79800000,25700000,19700000
PREB,14300000,12300000,6920000,9150000,7700000,5500000,2940000,1640000
PREP,20800000,20900000,21900000,20300000,18000000,21800000,23200000,30300000
PRKAA1,10600000,10100000,8110000,7510000,3930000,2250000,1000000,871485
PRKACA,15400000,15100000,10000000,8270000,5050000,2210000,1080000,635815
PRKAG1,4840000,4900000,3710000,3220000,1730000,975508,349809,266946
PRKAR1A,7140000,5900000,3210000,2640000,1720000,2030000,1520000,2270000
PRKAR2A,26700000,27100000,22000000,19100000,12700000,8860000,4770000,4130000
PRKCD,6940000,7490000,5850000,3250000,1700000,750331,242255,191999
PRKCI,7880000,7680000,6270000,6810000,6590000,3170000,1380000,1270000
PRKCSH,225000000,216000000,204000000,208000000,239000000,266000000,241000000,334000000
PRKDC,135000000,87500000,36100000,30000000,11900000,5330000,1860000,3770000
PRKRIP1,4470000,3520000,3210000,3290000,5040000,5400000,5240000,6780000
PRMT1,89900000,75800000,66200000,65700000,57300000,28700000,17200000,12200000
PRMT3,15300000,10700000,8100000,8730000,4030000,1210000,2140000,1170000
PRMT5,23200000,21300000,20800000,21200000,15600000,6320000,2880000,3350000
PRNP,25900000,23700000,21600000,12700000,21500000,29000000,31700000,26300000
PROCR,2510000,3490000,3100000,2970000,3600000,3900000,2510000,5690000
PROM1,9210000,8040000,8290000,8110000,8900000,10700000,10700000,11700000
PROM2,1960000,2400000,1790000,1990000,2310000,2590000,2330000,2890000
PROS1,665291,633616,580577,914774,1140000,1270000,1020000,1310000
PROSER2,1120000,1040000,1070000,967188,979378,1020000,978767,1410000
PRPF19,82400000,82900000,64200000,68300000,74300000,77600000,47700000,29900000
PRPF3,14100000,13000000,8070000,6080000,4560000,6300000,5930000,5450000
PRPF31,14700000,12700000,6930000,5660000,3930000,3120000,2000000,2240000
PRPF38A,15300000,11800000,6610000,5550000,3220000,2750000,1650000,1210000
PRPF38B,2640000,2410000,2940000,3140000,2320000,1400000,469732,469180
PRPF4,11900000,11000000,8610000,8280000,6550000,3820000,1720000,1680000
PRPF40A,13500000,13300000,9150000,7230000,5710000,4420000,3310000,3940000
PRPF4B,12000000,10800000,9600000,8650000,5870000,3250000,2800000,6040000
PRPF6,23800000,16800000,8600000,7570000,3270000,1710000,1070000,789291
PRPF8,44300000,35600000,22700000,18300000,11600000,3800000,1470000,1670000
PRPS1,28800000,29700000,23800000,26000000,26200000,21200000,7790000,4820000
PRPS2,4930000,4790000,4970000,4490000,2020000,1170000,437285,361865
PRPSAP1,6780000,6280000,4500000,3840000,3220000,2270000,1090000,469071
PRPSAP2,10300000,9320000,8690000,8190000,7320000,6230000,2720000,2170000
PRR12,2330000,2970000,2220000,2340000,2380000,2520000,2270000,2900000
PRRC1,11600000,11500000,11700000,11400000,11400000,14400000,15000000,14800000
PRRC2A,8500000,8500000,6850000,6980000,7490000,9020000,9230000,11500000
PRRC2B,3040000,3030000,2520000,2600000,2630000,2850000,2460000,3120000
PRRC2C,10200000,10400000,9080000,9710000,10700000,13500000,12200000,16100000
PRSS1,57000000,94900000,31300000,43900000,123000000,300000000,282000000,1150000000
PRSS22,6270000,6030000,4890000,3500000,2670000,3260000,1640000,1470000
PRSS3,724410,986948,1160000,1480000,506743,1270000,1300000,1190000
PRSS8,19100000,15900000,12300000,12400000,14800000,14800000,10200000,9300000
PRTFDC1,7550000,2330000,4150000,4940000,6700000,3770000,2810000,4270000
PRUNE1,995322,1030000,775493,713183,547156,367443,205206,199612
PRXL2B,4850000,4240000,4870000,5070000,5320000,5510000,3760000,1430000
PSAP,242000000,232000000,204000000,204000000,233000000,269000000,259000000,360000000
PSAT1,129000000,123000000,123000000,112000000,128000000,129000000,96400000,65200000
PSEN1,13400000,11800000,5510000,6570000,5630000,6580000,3410000,6440000
PSIP1,27300000,23200000,19200000,20000000,15200000,14700000,13500000,16000000
PSMA1,113000000,116000000,78700000,77200000,87300000,113000000,104000000,148000000
PSMA2,140000000,108000000,135000000,47600000,136000000,105000000,155000000,176000000
PSMA3,123000000,117000000,88700000,85600000,114000000,136000000,152000000,179000000
PSMA4,145000000,142000000,114000000,118000000,133000000,159000000,159000000,210000000
PSMA5,134000000,143000000,108000000,114000000,139000000,149000000,143000000,170000000
PSMA6,150000000,150000000,135000000,118000000,149000000,175000000,151000000,193000000
PSMA7,125000000,133000000,110000000,109000000,111000000,135000000,141000000,199000000
PSMB1,126000000,126000000,88300000,95000000,124000000,150000000,137000000,183000000
PSMB10,13800000,11800000,12000000,7780000,10900000,12100000,13600000,16800000
PSMB2,51800000,53700000,38700000,34000000,38800000,42500000,30800000,69700000
PSMB3,40300000,41600000,39000000,39300000,45800000,57800000,54200000,84200000
PSMB4,65500000,56600000,48500000,38900000,57000000,66600000,65100000,89100000
PSMB5,46500000,42500000,37200000,37800000,37900000,53300000,61800000,97700000
PSMB6,82400000,87600000,104000000,122000000,137000000,195000000,170000000,230000000
PSMB7,108000000,101000000,72000000,80100000,97200000,97400000,119000000,152000000
PSMB8,37400000,36300000,36300000,33800000,42600000,48300000,48700000,56600000
PSMB9,18000000,15700000,15400000,14500000,20200000,24400000,26600000,32300000
PSMC1,68800000,50500000,29600000,27800000,27000000,13100000,7950000,4230000
PSMC2,47700000,45200000,29100000,29400000,21900000,14400000,7130000,7120000
PSMC3,50000000,45700000,29700000,25700000,18600000,12300000,6540000,6850000
PSMC3IP,990182,794344,669536,481595,630841,292575,279311,156910
PSMC4,78300000,66700000,43200000,21500000,12600000,7590000,4850000,4210000
PSMC5,35700000,32500000,20800000,19200000,11300000,8700000,4450000,4230000
PSMC6,45600000,41700000,25300000,23300000,15200000,10600000,5130000,4540000
PSMD1,38600000,35300000,25800000,23700000,19500000,19100000,16800000,16200000
PSMD10,9530000,7560000,2960000,5090000,4160000,3380000,3110000,3000000
PSMD11,112000000,101000000,67700000,62200000,43200000,26000000,13400000,10600000
PSMD12,39000000,39900000,26700000,24800000,19800000,11900000,6100000,5980000
PSMD13,60900000,46500000,39400000,27600000,21000000,12700000,7410000,5540000
PSMD14,21900000,26700000,16600000,15200000,9640000,6500000,2680000,2600000
PSMD2,67700000,60300000,47200000,42700000,30000000,24800000,21100000,23100000
PSMD3,36100000,32000000,20300000,20600000,14200000,10100000,6550000,6540000
PSMD4,35400000,33400000,25400000,25300000,27800000,29800000,30500000,33000000
PSMD5,19500000,19200000,12500000,13800000,9940000,7030000,3520000,3340000
PSMD6,38200000,36500000,23400000,23700000,15100000,10300000,6620000,5470000
PSMD7,87600000,77000000,47700000,43200000,31300000,24900000,15100000,14900000
PSMD8,40400000,34400000,22800000,20300000,15800000,12500000,5690000,5560000
PSMD9,22200000,18800000,13500000,14700000,15800000,21700000,20100000,26200000
PSME1,135000000,131000000,99300000,128000000,106000000,152000000,160000000,193000000
PSME2,108000000,95800000,77400000,90400000,76100000,76300000,78200000,61500000
PSME3,45500000,50900000,43600000,46400000,32300000,29000000,29500000,30100000
PSME3IP1,8620000,10800000,8610000,10300000,9450000,12300000,10200000,20400000
PSMF1,13400000,11600000,9100000,9270000,12300000,11600000,7940000,6320000
PSMG1,10700000,9180000,10000000,10800000,11900000,14600000,12400000,7720000
PSMG2,15000000,15100000,12500000,12300000,18500000,22300000,11200000,7830000
PSMG3,3930000,4200000,3450000,4240000,3900000,4690000,5000000,5360000
PSMG4,4040000,4200000,4250000,4370000,4560000,5700000,5460000,6480000
PSPC1,52100000,46000000,46900000,40400000,33400000,28200000,18500000,16400000
PSPH,39100000,35300000,32600000,32800000,36000000,51200000,50400000,66900000
PTAR1,3570000,3430000,2280000,2150000,2840000,2730000,1650000,537787
PTBP1,159000000,132000000,133000000,93300000,37600000,22800000,10200000,15800000
PTBP3,22700000,17700000,11500000,8960000,5780000,3220000,2260000,1150000
PTCD3,8850000,6750000,3680000,3450000,1810000,915440,430527,630875
PTDSS2,10100000,7930000,4190000,3900000,2730000,1300000,845778,631082
PTER,4020000,3220000,3560000,3560000,3580000,4520000,3270000,2730000
PTGES2,56900000,51800000,31700000,24400000,13600000,9790000,4550000,3970000
PTGES3,165000000,158000000,140000000,157000000,163000000,135000000,79500000,108000000
PTGFRN,4970000,4730000,4250000,4400000,4970000,6050000,5270000,5900000
PTGR1,24100000,22900000,17000000,14400000,11100000,7330000,5030000,4240000
PTGR2,1660000,1780000,1610000,1220000,695958,394505,268684,276753
PTGR3,11200000,9540000,7050000,8750000,14500000,1490000,837251,593551
PTK2,15700000,15400000,11800000,9330000,8050000,7430000,7330000,7160000
PTK7,5590000,5990000,5960000,4550000,4830000,5740000,5540000,4830000
PTMA,153000000,206000000,112000000,187000000,216000000,319000000,335000000,494000000
PTMS,56800000,63300000,33900000,51100000,62800000,73700000,75400000,108000000
PTP4A2,14700000,12900000,13000000,11900000,9710000,7110000,3410000,2580000
PTPA,21900000,20500000,17700000,21000000,19300000,16600000,4320000,3260000
PTPN1,35000000,33000000,23500000,18700000,11500000,8450000,4240000,3780000
PTPN11,22600000,21000000,20000000,19600000,19100000,5500000,2300000,1630000
PTPN12,7710000,6800000,4850000,4350000,3390000,3210000,2940000,4070000
PTPN2,5500000,5490000,3570000,2960000,1780000,1040000,549139,761536
PTPRA,860598,853094,944021,686209,526478,346647,273134,275104
PTPRB,2740000,2430000,1950000,1970000,1370000,1660000,516739,761652
PTPRF,5150000,4840000,3370000,3220000,2180000,1570000,1090000,1290000
PTPRH,6280000,4900000,4750000,4830000,4480000,4860000,4220000,4390000
PTPRJ,9720000,6080000,9620000,9460000,7650000,7670000,4690000,5280000
PTPRK,5080000,4870000,3150000,1650000,1850000,2580000,3830000,3440000
PTRH2,4370000,5140000,3990000,3020000,2270000,1660000,861549,673793
PTRHD1,17300000,13500000,16500000,18600000,23800000,20900000,15000000,14500000
PTS,8220000,5180000,3330000,2840000,3480000,4310000,3860000,3320000
PTTG1IP,36500000,36700000,31100000,25300000,30200000,37900000,33100000,36200000
PUF60,28500000,27600000,28500000,28100000,26200000,19900000,10000000,8050000
PUM1,9010000,8440000,7130000,7200000,6470000,7010000,5980000,9070000
PUM2,2030000,1890000,1400000,1400000,1220000,1310000,1260000,1640000
PUM3,9480000,7250000,3270000,3710000,2300000,1180000,696834,796896
PURA,11000000,11700000,11300000,9530000,12300000,12000000,12300000,12700000
PURB,40000000,39200000,41400000,29200000,38900000,34900000,33700000,22300000
PUS1,19000000,18200000,12700000,9770000,5610000,3640000,2000000,1800000
PUS7,19300000,20800000,17200000,15100000,16100000,12500000,3960000,4340000
PVR,34200000,33600000,28100000,28400000,35500000,45000000,44400000,51700000
PWWP2A,1030000,875184,731981,520426,430647,302085,178054,156943
PXN,10100000,9510000,7980000,8190000,9440000,10800000,12200000,13500000
PYCARD,18200000,16800000,14900000,17000000,19200000,25800000,16100000,9670000
PYCR1,31900000,30400000,22600000,24800000,22300000,26000000,21700000,16700000
PYCR2,39300000,35800000,31100000,30400000,31100000,32800000,22300000,17600000
PYCR3,12600000,10100000,6160000,5400000,2640000,1760000,895810,969146
PYGB,331000000,303000000,225000000,225000000,166000000,137000000,60100000,38800000
PYGL,31500000,30400000,25800000,25900000,24600000,14100000,4520000,2960000
PYGO2,5050000,4550000,6020000,6180000,5720000,6260000,7360000,7380000
PYM1,9960000,11400000,12200000,13100000,15700000,18500000,20600000,27800000
PZP,525480,474963,546604,284678,266836,193417,213876,259370
QARS1,32900000,29000000,15800000,14200000,7670000,3890000,1850000,1810000
QDPR,22600000,19800000,24600000,16300000,8370000,4660000,2160000,1420000
QNG1,11300000,10500000,7890000,5310000,3280000,1730000,881549,779168
QPRT,1860000,1820000,1350000,1700000,1960000,2470000,2210000,3000000
QRICH1,4690000,3930000,2570000,2690000,2100000,2590000,2570000,4160000
QSER1,1700000,1560000,1500000,1620000,1440000,1960000,1750000,2250000
QSOX1,5540000,3720000,3790000,3470000,4760000,4920000,5110000,5580000
QSOX2,26700000,22800000,19400000,11100000,15600000,12100000,8030000,6910000
QTRT1,9600000,7420000,8380000,7050000,7370000,4770000,2390000,1710000
QTRT2,6660000,6520000,5320000,4680000,3140000,1830000,1130000,887892
RAB10,287000000,324000000,229000000,210000000,169000000,174000000,116000000,116000000
RAB11A,398000000,372000000,317000000,301000000,236000000,241000000,162000000,120000000
RAB11B,27800000,26400000,15100000,14400000,12200000,11600000,5890000,5150000
RAB11FIP1,6690000,6410000,4210000,4740000,3210000,2710000,3310000,3790000
RAB12,4130000,3680000,2270000,1980000,1230000,963304,629262,507450
RAB13,7170000,7820000,4790000,3970000,2250000,1710000,746063,651027
RAB14,162000000,147000000,110000000,97700000,85400000,77700000,49400000,35700000
RAB15,268000000,166000000,183000000,163000000,120000000,115000000,118000000,123000000
RAB17,1080000,824213,667435,558288,540580,386392,151527,103788
RAB18,32600000,33700000,25800000,24500000,20700000,19900000,14200000,8120000
RAB1A,196000000,172000000,109000000,91000000,91500000,84200000,67900000,63300000
RAB1B,23100000,16900000,13400000,9400000,9980000,8690000,7540000,6710000
RAB20,12500000,9350000,5790000,5710000,3610000,2470000,1140000,741162
RAB21,38800000,33200000,30800000,24700000,21700000,14200000,8920000,7210000
RAB22A,12200000,11000000,8740000,7010000,5150000,4200000,3540000,3200000
RAB24,1730000,1700000,1200000,1440000,1120000,1250000,1110000,463712
RAB25,37400000,35200000,24800000,25800000,22000000,21600000,13500000,11100000
RAB27A,5330000,3860000,2300000,2240000,2150000,1980000,964170,1200000
RAB27B,2920000,2750000,2530000,2200000,2390000,2260000,1740000,1130000
RAB2A,57900000,57400000,46600000,41800000,35600000,24100000,11100000,7780000
RAB32,1900000,1580000,1330000,1260000,885057,763534,531878,423251
RAB33B,94200000,91400000,76200000,69700000,59600000,67700000,68500000,57200000
RAB35,41200000,43500000,32000000,28200000,22100000,17100000,8820000,6900000
RAB3D,21600000,21500000,12700000,14100000,10900000,9530000,4880000,6110000
RAB3GAP1,6010000,4550000,2730000,2390000,1210000,718604,392971,382023
RAB3GAP2,9050000,6470000,3480000,3330000,1910000,1110000,481203,409588
RAB43,10400000,12700000,15000000,9570000,9870000,6920000,811265,695031
RAB4A,5800000,5200000,8570000,8980000,6710000,5520000,3860000,1970000
RAB4B,7520000,6640000,6370000,5210000,5520000,5070000,2790000,1270000
RAB5A,11400000,10100000,6510000,5580000,3350000,2680000,1350000,1160000
RAB5B,14100000,12900000,11600000,10700000,7180000,4080000,2130000,1730000
RAB5C,58300000,56900000,36500000,29800000,23600000,17600000,10400000,7210000
RAB5IF,4930000,3220000,2340000,2310000,1360000,1060000,935165,362103
RAB6A,70000000,70400000,73000000,73300000,78600000,87000000,69200000,66900000
RAB7A,246000000,234000000,202000000,178000000,167000000,171000000,128000000,117000000
RAB8A,72500000,55200000,41400000,29600000,24100000,18700000,11500000,11000000
RABAC1,14400000,9750000,11100000,11300000,11200000,10700000,9650000,7630000
RABEP1,1960000,2160000,1830000,1290000,1810000,2270000,1740000,2430000
RABEP2,6050000,5940000,4630000,4930000,4500000,4910000,4680000,4890000
RABEPK,1340000,1410000,1070000,1280000,1330000,1360000,1050000,829231
RABGAP1,6020000,6370000,4680000,5050000,5140000,3800000,2960000,2700000
RABGAP1L,4070000,3700000,3050000,2830000,2350000,2060000,1600000,1400000
RABGEF1,1630000,1630000,1580000,1680000,939549,1090000,193048,132824
RABGGTA,5810000,6130000,5690000,4510000,3660000,1780000,544918,575575
RABGGTB,6020000,5850000,5250000,4710000,4810000,4050000,3250000,2560000
RABIF,5670000,4420000,5260000,4530000,5150000,7010000,5440000,8140000
RABL3,11400000,7900000,4240000,3590000,2120000,894198,552900,382436
RABL6,20700000,18500000,20000000,17100000,22100000,20500000,10800000,8480000
RAC1,184000000,153000000,112000000,86400000,37700000,20400000,13400000,10800000
RACK1,140000000,179000000,138000000,94700000,47300000,23800000,13400000,12300000
RAD1,2160000,2180000,1670000,1270000,1380000,1180000,899949,629635
RAD18,473403,598520,380686,345528,322477,305797,252026,232493
RAD21,20700000,18400000,13300000,11200000,12300000,10800000,5980000,6620000
RAD23A,16900000,21400000,18500000,19300000,18800000,28100000,22900000,25000000
RAD23B,82500000,90600000,77000000,86800000,86800000,122000000,105000000,165000000
RAD50,31800000,29400000,18000000,16700000,12000000,8380000,5670000,5100000
RAD51AP1,2120000,1970000,1730000,1690000,1720000,2020000,1850000,2390000
RAE1,20700000,23600000,17100000,18000000,10100000,3070000,1530000,1150000
RAI1,719936,813769,681669,702489,791724,873179,740021,1140000
RAI14,2080000,1570000,1540000,1430000,1080000,584014,678200,582555
RALA,72600000,63900000,42600000,40900000,28700000,20700000,7680000,4080000
RALB,67000000,66800000,43800000,36000000,26300000,20500000,11300000,10300000
RALBP1,3220000,2990000,2300000,1520000,1540000,1070000,1010000,824305
RALY,12500000,10800000,7170000,6450000,5120000,4080000,2150000,3040000
RAMAC,4740000,6770000,4150000,5160000,5010000,4300000,2860000,4450000
RAN,660000000,503000000,520000000,456000000,384000000,293000000,107000000,86800000
RANBP1,308000000,289000000,299000000,321000000,322000000,366000000,301000000,323000000
RANBP10,4890000,4250000,3060000,2700000,1360000,1130000,774999,763214
RANBP2,37500000,33500000,25400000,24700000,19800000,18200000,14800000,13400000
RANBP3,14500000,14500000,14200000,14400000,14500000,15000000,15400000,21000000
RANBP9,6560000,5760000,4780000,4700000,3810000,3070000,1720000,1740000
RANGAP1,40200000,40700000,31900000,26000000,22300000,13300000,9430000,8570000
RAP1A,128000000,127000000,74400000,67400000,54300000,46400000,36900000,35200000
RAP1B,33700000,45100000,27400000,27100000,19900000,17300000,12900000,10400000
RAP1GAP,2600000,2330000,1670000,1410000,1070000,1050000,862625,1070000
RAP1GAP2,275637,318633,167156,155916,545444,609493,589595,734826
RAP1GDS1,8760000,8390000,8000000,6610000,4720000,3920000,3120000,2740000
RAP2B,9180000,9460000,12200000,12000000,8010000,8780000,5500000,9260000
RAP2C,3880000,3970000,2540000,2600000,2530000,2090000,1760000,1630000
RAPGEF6,528452,465116,410154,267542,185346,188491,165077,291812
RAPH1,1740000,1630000,1620000,1420000,1730000,2100000,1130000,2150000
RARRES1,5470000,5480000,4320000,4360000,4960000,4320000,3270000,3550000
RARS1,57700000,49600000,25700000,25400000,12200000,6540000,3060000,2930000
RASA1,6210000,5890000,3940000,2800000,1670000,742148,414785,302247
RASAL2,2230000,1840000,1850000,1960000,2350000,1280000,1680000,1120000
RASSF7,3190000,3000000,2530000,2440000,1740000,1630000,1080000,1200000
RAVER1,17300000,16800000,14700000,9290000,5760000,3040000,2270000,2000000
RB1,21100000,18300000,13200000,11800000,6820000,3770000,2450000,2160000
RB1CC1,8590000,15300000,6540000,6170000,31100000,768311,533556,529153
RBBP4,76600000,72000000,61800000,62500000,59800000,55400000,42900000,29200000
RBBP5,29500000,31600000,30700000,27100000,35800000,41100000,47000000,45800000
RBBP6,3880000,3910000,3120000,3980000,3330000,3770000,4330000,5680000
RBBP7,23700000,25200000,20000000,19600000,18600000,16100000,6980000,5570000
RBBP8NL,8080000,7600000,6450000,5810000,4660000,6030000,4600000,4290000
RBBP9,9240000,8110000,6300000,6280000,5710000,2180000,974460,727694
RBCK1,4580000,4430000,3970000,3250000,3410000,2780000,1660000,1320000
RBFOX2,3550000,3100000,2420000,2490000,2960000,3120000,3060000,3270000
RBM10,11400000,11000000,9000000,9940000,7160000,4890000,4850000,5140000
RBM12,202000000,201000000,212000000,163000000,28100000,7420000,12500000,9050000
RBM14,34900000,34200000,21900000,19300000,16700000,13900000,11800000,14700000
RBM15,15900000,13100000,4120000,4550000,1350000,1530000,1820000,2530000
RBM17,14700000,16200000,14100000,11900000,8890000,5280000,3320000,3820000
RBM22,9870000,7800000,6960000,6620000,6380000,5660000,1940000,1710000
RBM25,16100000,16900000,11600000,11800000,7530000,5690000,2680000,2580000
RBM26,15100000,14200000,11800000,10300000,8800000,7940000,6000000,6420000
RBM27,8980000,8050000,7760000,7500000,7100000,8580000,7900000,7180000
RBM3,34200000,33100000,20700000,21700000,24100000,26100000,23300000,23500000
RBM33,4490000,4490000,2880000,3120000,2880000,3010000,3250000,3910000
RBM38,1210000,1650000,840221,995476,1380000,1560000,819128,1280000
RBM39,40700000,34800000,28000000,24900000,15600000,9170000,5530000,4550000
RBM4,23800000,22600000,23600000,21500000,15400000,10600000,5710000,5600000
RBM42,6820000,6980000,5920000,4220000,4690000,5530000,3850000,5970000
RBM47,15000000,12500000,6020000,4660000,2630000,1410000,979788,1370000
RBM5,7050000,6880000,5490000,6210000,5250000,4160000,3650000,4710000
RBM6,2860000,2700000,1220000,1250000,1760000,1700000,1290000,1590000
RBM7,5300000,4850000,3110000,2200000,1770000,1310000,747621,848112
RBM8A,20500000,22500000,16900000,18800000,21900000,22500000,19900000,24600000
RBMS2,3030000,2580000,1500000,1140000,1140000,993286,382203,579511
RBMX,18100000,17100000,15100000,15900000,10800000,8190000,6630000,6830000
RBPMS,1190000,1500000,1160000,899157,757822,690304,557861,617614
RBX1,56200000,53000000,42700000,38300000,45100000,47900000,46300000,64000000
RC3H1,1020000,883515,972901,838873,572741,611619,649047,564683
RCC1,58500000,59400000,28500000,19300000,10600000,6400000,3160000,3310000
RCC1L,5660000,4680000,3980000,3590000,3450000,3450000,3190000,2660000
RCC2,64700000,68700000,52600000,50000000,45200000,20200000,9650000,8590000
RCHY1,2010000,1530000,1350000,1310000,1610000,1640000,1690000,2080000
RCN1,113000000,124000000,96000000,109000000,113000000,147000000,143000000,204000000
RCN2,15000000,11800000,6580000,6250000,4220000,3820000,3510000,5680000
RCOR1,3610000,2820000,2570000,2730000,1700000,1110000,623424,463373
RCOR3,14000000,11300000,9360000,7370000,6000000,4340000,2990000,2120000
RDH10,10700000,11600000,5830000,6280000,4340000,2530000,1430000,1080000
RDH11,33500000,25500000,13500000,12500000,5520000,3650000,1380000,1330000
RDX,7830000,7010000,5320000,4830000,8640000,11500000,10300000,3290000
RECQL,22200000,21100000,18400000,16200000,10500000,5270000,3640000,3120000
RECQL5,559299,349347,374858,481447,266969,500340,256020,413952
REEP5,85500000,81700000,72000000,63600000,74200000,92500000,102000000,120000000
REEP6,30900000,26600000,21400000,21200000,26300000,30300000,32400000,35700000
REL,3710000,3940000,3160000,2300000,2080000,1290000,508674,375726
RELA,18000000,17400000,15100000,13000000,12300000,7510000,2600000,1860000
